Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2000-11-21T05:00:00.000000+0000,7.906,8.081,7.888,7.967,6756902.0,7.976,7.836,8.124,0.192,0.184,0.245,0.219,-0.061,-0.131,0.0,-0.061,9776548.0,15108032.0,6322232.0,7.966,7.985,7.963,-0.0010976270878124673,0
2000-11-22T05:00:00.000000+0000,7.976,8.186,7.949,8.186,7109218.0,7.967,7.976,7.836,0.236,0.192,0.184,0.245,-0.21,-0.061,-0.131,0.0,6756902.0,9776548.0,15108032.0,7.966,7.98,7.963,0.0270730690343456,1
2000-11-24T05:00:00.000000+0000,8.133,8.151,7.906,7.941,3359782.0,8.186,7.967,7.976,0.245,0.236,0.192,0.184,0.192,-0.21,-0.061,-0.131,7109218.0,6756902.0,9776548.0,8.076,8.04,7.999,-0.030371396073412223,0
2000-11-27T05:00:00.000000+0000,7.871,7.967,7.713,7.757,6145081.0,7.941,8.186,7.967,0.254,0.245,0.236,0.192,0.114,0.192,-0.21,-0.061,3359782.0,7109218.0,6756902.0,8.008,8.011,7.989,-0.023399125152663208,0
2000-11-28T05:00:00.000000+0000,7.757,7.914,7.722,7.801,5413306.0,7.757,7.941,8.186,0.192,0.254,0.245,0.236,-0.044,0.114,0.192,-0.21,6145081.0,3359782.0,7109218.0,7.883,7.937,7.952,0.005620822582022032,1
2000-11-29T05:00:00.000000+0000,7.678,7.801,7.643,7.722,7686482.0,7.801,7.757,7.941,0.157,0.192,0.254,0.245,-0.044,-0.044,0.114,0.192,5413306.0,6145081.0,3359782.0,7.842,7.897,7.928,-0.010140401215185274,0
2000-11-30T05:00:00.000000+0000,7.748,7.827,7.486,7.687,10412730.0,7.722,7.801,7.757,0.341,0.157,0.192,0.254,0.061,-0.044,-0.044,0.114,7686482.0,5413306.0,6145081.0,7.782,7.846,7.896,-0.004540842372361022,0
2000-12-01T05:00:00.000000+0000,7.652,7.652,7.136,7.302,15511984.0,7.687,7.722,7.801,0.516,0.341,0.157,0.192,0.35,0.061,-0.044,-0.044,10412730.0,7686482.0,5413306.0,7.734,7.799,7.862,-0.0513529179492392,0
2000-12-04T05:00:00.000000+0000,7.259,7.556,7.18,7.416,9956612.0,7.302,7.687,7.722,0.376,0.516,0.341,0.157,-0.157,0.35,0.061,-0.044,15511984.0,10412730.0,7686482.0,7.518,7.654,7.773,0.015448851878517753,1
2000-12-05T05:00:00.000000+0000,7.451,7.521,7.346,7.477,8693781.0,7.416,7.302,7.687,0.175,0.376,0.516,0.341,-0.026,-0.157,0.35,0.061,9956612.0,15511984.0,10412730.0,7.467,7.584,7.716,0.008220738313457241,1
2000-12-06T05:00:00.000000+0000,7.425,7.617,7.39,7.591,8182452.0,7.477,7.416,7.302,0.227,0.175,0.376,0.516,-0.166,-0.026,-0.157,0.35,8693781.0,9956612.0,15511984.0,7.472,7.553,7.678,0.015090378778726049,1
2000-12-07T05:00:00.000000+0000,7.556,7.696,7.547,7.591,6496338.0,7.591,7.477,7.416,0.149,0.227,0.175,0.376,-0.035,-0.166,-0.026,-0.157,8182452.0,8693781.0,9956612.0,7.532,7.564,7.664,0.0,0
2000-12-08T05:00:00.000000+0000,7.573,7.591,7.101,7.232,10081201.0,7.591,7.591,7.477,0.49,0.149,0.227,0.175,0.341,-0.035,-0.166,-0.026,6496338.0,8182452.0,8693781.0,7.561,7.572,7.653,-0.04838669780248031,0
2000-12-11T05:00:00.000000+0000,7.267,7.267,7.04,7.11,7243736.0,7.232,7.591,7.591,0.227,0.49,0.149,0.227,0.157,0.341,-0.035,-0.166,10081201.0,6496338.0,8182452.0,7.397,7.472,7.586,-0.017074117551014532,0
2000-12-12T05:00:00.000000+0000,7.154,7.381,7.136,7.311,6427623.0,7.11,7.232,7.591,0.245,0.227,0.49,0.149,-0.157,0.157,0.341,-0.035,7243736.0,10081201.0,6496338.0,7.253,7.366,7.51,0.027897469120955972,1
2000-12-13T05:00:00.000000+0000,7.407,7.512,7.381,7.477,6406836.0,7.311,7.11,7.232,0.131,0.245,0.227,0.49,-0.07,-0.157,0.157,0.341,6427623.0,7243736.0,10081201.0,7.282,7.35,7.478,0.022472967453812734,1
2000-12-14T05:00:00.000000+0000,7.381,7.678,7.381,7.643,6836871.0,7.477,7.311,7.11,0.297,0.131,0.245,0.227,-0.262,-0.07,-0.157,0.157,6406836.0,6427623.0,7243736.0,7.38,7.387,7.478,0.02197932539853657,1
2000-12-15T05:00:00.000000+0000,7.652,7.696,7.512,7.512,16184046.0,7.643,7.477,7.311,0.184,0.297,0.131,0.245,0.14,-0.262,-0.07,-0.157,6836871.0,6406836.0,6427623.0,7.511,7.462,7.504,-0.017311318295752404,0
2000-12-18T05:00:00.000000+0000,7.521,7.608,7.381,7.46,6930478.0,7.512,7.643,7.477,0.227,0.184,0.297,0.131,0.061,0.14,-0.262,-0.07,16184046.0,6836871.0,6406836.0,7.512,7.477,7.506,-0.007009855953463534,0
2000-12-19T05:00:00.000000+0000,6.541,6.716,6.41,6.515,30980144.0,7.46,7.512,7.643,0.306,0.227,0.184,0.297,0.026,0.061,0.14,-0.262,6930478.0,16184046.0,6836871.0,7.486,7.472,7.498,-0.13537558745978331,0
2000-12-20T05:00:00.000000+0000,6.445,6.471,6.06,6.165,19868738.0,6.515,7.46,7.512,0.411,0.306,0.227,0.184,0.28,0.026,0.061,0.14,30980144.0,6930478.0,16184046.0,7.0,7.192,7.342,-0.055185752199368075,0
2000-12-21T05:00:00.000000+0000,6.165,6.288,5.964,6.279,14253787.0,6.165,6.515,7.46,0.324,0.411,0.306,0.227,-0.114,0.28,0.026,0.061,19868738.0,30980144.0,6930478.0,6.583,6.891,7.155,0.018271310914998232,1
2000-12-22T05:00:00.000000+0000,6.279,6.419,6.244,6.419,9884322.0,6.279,6.165,6.515,0.175,0.324,0.411,0.306,-0.14,-0.114,0.28,0.026,14253787.0,19868738.0,30980144.0,6.431,6.712,7.015,0.022039898449653584,1
2000-12-26T05:00:00.000000+0000,6.375,6.559,6.375,6.55,5389872.0,6.419,6.279,6.165,0.184,0.175,0.324,0.411,-0.175,-0.14,-0.114,0.28,9884322.0,14253787.0,19868738.0,6.425,6.626,6.921,0.02022965319926545,1
2000-12-27T05:00:00.000000+0000,6.559,6.681,6.55,6.681,6028569.0,6.55,6.419,6.279,0.131,0.184,0.175,0.324,-0.122,-0.175,-0.14,-0.114,5389872.0,9884322.0,14253787.0,6.488,6.604,6.862,0.019828587161135114,1
2000-12-28T05:00:00.000000+0000,6.743,6.743,6.559,6.594,5575629.0,6.681,6.55,6.419,0.184,0.131,0.184,0.175,0.149,-0.122,-0.175,-0.14,6028569.0,5389872.0,9884322.0,6.584,6.627,6.833,-0.013175155940893529,0
2000-12-29T05:00:00.000000+0000,6.664,6.743,6.559,6.681,6240939.0,6.594,6.681,6.55,0.184,0.184,0.131,0.184,-0.017,0.149,-0.122,-0.175,5575629.0,6028569.0,5389872.0,6.589,6.617,6.795,0.013175155940893598,1
2001-01-02T05:00:00.000000+0000,6.655,7.057,6.646,7.049,10764650.0,6.681,6.594,6.681,0.411,0.184,0.184,0.131,-0.394,-0.017,0.149,-0.122,6240939.0,5575629.0,6028569.0,6.635,6.636,6.777,0.05351610192088027,1
2001-01-03T05:00:00.000000+0000,7.049,7.425,7.022,7.136,14965437.0,7.049,6.681,6.594,0.402,0.411,0.184,0.184,-0.087,-0.394,-0.017,0.149,10764650.0,6240939.0,5575629.0,6.842,6.757,6.82,0.012330298749894235,1
2001-01-04T05:00:00.000000+0000,7.154,7.381,7.127,7.241,13016774.0,7.136,7.049,6.681,0.254,0.402,0.411,0.184,-0.087,-0.087,-0.394,-0.017,14965437.0,10764650.0,6240939.0,6.989,6.868,6.87,0.014598946619680309,1
2001-01-05T05:00:00.000000+0000,7.241,7.285,6.917,6.996,9653814.0,7.241,7.136,7.049,0.367,0.254,0.402,0.411,0.245,-0.087,-0.087,-0.394,13016774.0,14965437.0,10764650.0,7.115,6.977,6.929,-0.034400891011715645,0
2001-01-08T05:00:00.000000+0000,7.035,7.14,6.876,7.061,8342127.0,6.996,7.241,7.136,0.264,0.367,0.254,0.402,-0.026,0.245,-0.087,-0.087,9653814.0,13016774.0,14965437.0,7.056,6.983,6.94,0.009218180189213453,1
2001-01-09T05:00:00.000000+0000,7.043,7.36,7.008,7.316,7250754.0,7.061,6.996,7.241,0.352,0.264,0.367,0.254,-0.273,-0.026,0.245,-0.087,8342127.0,9653814.0,13016774.0,7.058,7.006,6.959,0.03552163947329709,1
2001-01-10T05:00:00.000000+0000,7.184,7.396,7.131,7.378,6039823.0,7.316,7.061,6.996,0.264,0.352,0.264,0.367,-0.194,-0.273,-0.026,0.245,7250754.0,8342127.0,9653814.0,7.187,7.097,7.016,0.00838828089449326,1
2001-01-11T05:00:00.000000+0000,7.387,7.387,7.228,7.378,4998232.0,7.378,7.316,7.061,0.158,0.264,0.352,0.264,0.009,-0.194,-0.273,-0.026,6039823.0,7250754.0,8342127.0,7.283,7.179,7.074,0.0,0
2001-01-12T05:00:00.000000+0000,7.369,7.387,7.026,7.175,7521644.0,7.378,7.378,7.316,0.361,0.158,0.264,0.352,0.194,0.009,-0.194,-0.273,4998232.0,6039823.0,7250754.0,7.33,7.237,7.122,-0.02783014171935346,0
2001-01-16T05:00:00.000000+0000,7.114,7.167,6.814,7.052,7969686.0,7.175,7.378,7.378,0.352,0.361,0.158,0.264,0.062,0.194,0.009,-0.194,7521644.0,4998232.0,6039823.0,7.253,7.219,7.131,-0.017327049939969474,0
2001-01-17T05:00:00.000000+0000,7.035,7.184,6.999,7.087,6274039.0,7.052,7.175,7.378,0.185,0.352,0.361,0.158,-0.053,0.062,0.194,0.009,7969686.0,7521644.0,4998232.0,7.153,7.17,7.118,0.004981191003182608,1
2001-01-18T05:00:00.000000+0000,7.105,7.211,7.035,7.123,6413059.0,7.087,7.052,7.175,0.176,0.185,0.352,0.361,-0.018,-0.053,0.062,0.194,6274039.0,7969686.0,7521644.0,7.12,7.146,7.113,0.004956300829766866,1
2001-01-19T05:00:00.000000+0000,7.043,7.087,6.947,6.999,6974700.0,7.123,7.087,7.052,0.141,0.176,0.185,0.352,0.044,-0.018,-0.053,0.062,6413059.0,6274039.0,7969686.0,7.121,7.139,7.115,-0.017456010408401352,0
2001-01-22T05:00:00.000000+0000,6.982,7.008,6.718,6.885,8325444.0,6.999,7.123,7.087,0.291,0.141,0.176,0.185,0.097,0.044,-0.018,-0.053,6974700.0,6413059.0,6274039.0,7.06,7.098,7.096,-0.01648771648105027,0
2001-01-23T05:00:00.000000+0000,6.894,6.999,6.876,6.947,7283059.0,6.885,6.999,7.123,0.123,0.291,0.141,0.176,-0.053,0.097,0.044,-0.018,8325444.0,6974700.0,6413059.0,6.973,7.036,7.063,0.008911554844342286,1
2001-01-24T05:00:00.000000+0000,6.832,6.832,6.577,6.674,12472345.0,6.947,6.885,6.999,0.255,0.123,0.291,0.141,0.158,-0.053,0.097,0.044,7283059.0,8325444.0,6974700.0,6.96,7.01,7.044,-0.04008280869204376,0
2001-01-25T05:00:00.000000+0000,6.753,6.788,6.515,6.674,9648385.0,6.674,6.947,6.885,0.273,0.255,0.123,0.291,0.079,0.158,-0.053,0.097,12472345.0,7283059.0,8325444.0,6.817,6.911,6.985,0.0,0
2001-01-26T05:00:00.000000+0000,6.63,6.682,6.374,6.577,7113587.0,6.674,6.674,6.947,0.308,0.273,0.255,0.123,0.053,0.079,0.158,-0.053,9648385.0,12472345.0,7283059.0,6.745,6.842,6.936,-0.014618384637880504,0
2001-01-29T05:00:00.000000+0000,6.586,6.811,6.576,6.748,7484837.0,6.577,6.674,6.674,0.235,0.308,0.273,0.255,-0.162,0.053,0.079,0.158,7113587.0,9648385.0,12472345.0,6.661,6.764,6.879,0.025639320299088515,1
2001-01-30T05:00:00.000000+0000,6.624,6.783,6.614,6.75,5460308.0,6.748,6.577,6.674,0.169,0.235,0.308,0.273,-0.127,-0.162,0.053,0.079,7484837.0,7113587.0,9648385.0,6.704,6.759,6.858,0.0004172087467479353,1
2001-01-31T05:00:00.000000+0000,6.762,6.818,6.652,6.811,7229437.0,6.75,6.748,6.577,0.166,0.169,0.235,0.308,-0.049,-0.127,-0.162,0.053,5460308.0,7484837.0,7113587.0,6.727,6.757,6.841,0.00893335819119041,1
2001-02-01T05:00:00.000000+0000,6.874,7.149,6.853,7.121,9426218.0,6.811,6.75,6.748,0.296,0.166,0.169,0.235,-0.247,-0.049,-0.127,-0.162,7229437.0,5460308.0,7484837.0,6.769,6.773,6.836,0.044496613946372554,1
2001-02-02T05:00:00.000000+0000,7.183,7.218,6.941,7.015,11159466.0,7.121,6.811,6.75,0.278,0.296,0.166,0.169,0.168,-0.247,-0.049,-0.127,9426218.0,7229437.0,5460308.0,6.945,6.875,6.881,-0.01494801629759075,0
2001-02-05T05:00:00.000000+0000,6.917,7.001,6.762,7.001,8810955.0,7.015,7.121,6.811,0.239,0.278,0.296,0.166,-0.085,0.168,-0.247,-0.049,11159466.0,9426218.0,7229437.0,6.98,6.916,6.903,-0.0020095044164281633,0
2001-02-06T05:00:00.000000+0000,6.987,7.015,6.86,7.008,5857244.0,7.001,7.015,7.121,0.155,0.239,0.278,0.296,-0.021,-0.085,0.168,-0.247,8810955.0,11159466.0,9426218.0,6.991,6.941,6.918,0.0010050528505538615,1
2001-02-07T05:00:00.000000+0000,7.036,7.036,6.776,6.853,6063258.0,7.008,7.001,7.015,0.261,0.155,0.239,0.278,0.183,-0.021,-0.085,0.168,5857244.0,8810955.0,11159466.0,6.999,6.96,6.933,-0.02235877413064467,0
2001-02-08T05:00:00.000000+0000,6.825,6.857,6.733,6.793,6063788.0,6.853,7.008,7.001,0.124,0.261,0.155,0.239,0.032,0.183,-0.021,-0.085,6063258.0,5857244.0,8810955.0,6.926,6.929,6.92,-0.00887760613729336,0
2001-02-09T05:00:00.000000+0000,6.769,6.779,6.48,6.56,9221925.0,6.793,6.853,7.008,0.299,0.124,0.261,0.155,0.208,0.032,0.183,-0.021,6063788.0,6063258.0,5857244.0,6.859,6.889,6.9,-0.03481705889918682,0
2001-02-12T05:00:00.000000+0000,6.567,6.807,6.564,6.729,7422079.0,6.56,6.793,6.853,0.242,0.299,0.124,0.261,-0.162,0.208,0.032,0.183,9221925.0,6063788.0,6063258.0,6.71,6.793,6.846,0.025440740421949985,1
2001-02-13T05:00:00.000000+0000,6.729,6.835,6.656,6.826,6432654.0,6.729,6.56,6.793,0.179,0.242,0.299,0.124,-0.097,-0.162,0.208,0.032,7422079.0,9221925.0,6063788.0,6.72,6.774,6.827,0.014340750549790672,1
2001-02-14T05:00:00.000000+0000,6.825,6.832,6.593,6.621,5121364.0,6.826,6.729,6.56,0.239,0.179,0.242,0.299,0.204,-0.097,-0.162,0.208,6432654.0,7422079.0,9221925.0,6.773,6.789,6.827,-0.030590861945052405,0
2001-02-15T05:00:00.000000+0000,6.677,6.804,6.6,6.621,4901580.0,6.621,6.826,6.729,0.204,0.239,0.179,0.242,0.056,0.204,-0.097,-0.162,5121364.0,6432654.0,7422079.0,6.697,6.74,6.794,0.0,0
2001-02-16T05:00:00.000000+0000,6.621,6.797,6.533,6.722,7030440.0,6.621,6.621,6.826,0.263,0.204,0.239,0.179,-0.101,0.056,0.204,-0.097,4901580.0,5121364.0,6432654.0,6.659,6.705,6.767,0.015203094888722589,1
2001-02-20T05:00:00.000000+0000,6.757,6.905,6.677,6.87,6428814.0,6.722,6.621,6.621,0.228,0.263,0.204,0.239,-0.113,-0.101,0.056,0.204,7030440.0,4901580.0,5121364.0,6.691,6.71,6.76,0.021764680787549534,1
2001-02-21T05:00:00.000000+0000,6.797,6.842,6.649,6.691,6411867.0,6.87,6.722,6.621,0.193,0.228,0.263,0.204,0.106,-0.113,-0.101,0.056,6428814.0,7030440.0,4901580.0,6.78,6.757,6.777,-0.0263856049379773,0
2001-02-22T05:00:00.000000+0000,6.691,6.893,6.586,6.893,7570102.0,6.691,6.87,6.722,0.307,0.193,0.228,0.263,-0.201,0.106,-0.113,-0.101,6411867.0,6428814.0,7030440.0,6.736,6.738,6.763,0.02966043932975067,1
2001-02-23T05:00:00.000000+0000,6.797,7.043,6.691,7.004,8490547.0,6.893,6.691,6.87,0.352,0.307,0.193,0.228,-0.207,-0.201,0.106,-0.113,7570102.0,6411867.0,6428814.0,6.814,6.783,6.784,0.0160171806556782,1
2001-02-26T05:00:00.000000+0000,7.004,7.086,6.931,7.086,6704074.0,7.004,6.893,6.691,0.155,0.352,0.307,0.193,-0.082,-0.207,-0.201,0.106,8490547.0,7570102.0,6411867.0,6.909,6.848,6.819,0.011597825135200015,1
2001-02-27T05:00:00.000000+0000,7.086,7.155,7.039,7.125,8358280.0,7.086,7.004,6.893,0.116,0.155,0.352,0.307,-0.039,-0.082,-0.207,-0.201,6704074.0,8490547.0,7570102.0,6.997,6.917,6.861,0.0055510510973729565,1
2001-02-28T05:00:00.000000+0000,7.126,7.163,6.719,6.719,10766636.0,7.125,7.086,7.004,0.444,0.116,0.155,0.352,0.407,-0.039,-0.082,-0.207,8358280.0,6704074.0,8490547.0,7.061,6.978,6.903,-0.05862502644106924,0
2001-03-01T05:00:00.000000+0000,6.797,6.797,6.409,6.409,11526876.0,6.719,7.125,7.086,0.387,0.444,0.116,0.155,0.387,0.407,-0.039,-0.082,10766636.0,8358280.0,6704074.0,6.89,6.902,6.874,-0.04721895979782824,0
2001-03-02T05:00:00.000000+0000,6.001,6.562,6.001,6.56,27288170.0,6.409,6.719,7.125,0.561,0.387,0.444,0.116,-0.559,0.387,0.407,-0.039,11526876.0,10766636.0,8358280.0,6.65,6.758,6.8,0.02324469025591268,1
2001-03-05T05:00:00.000000+0000,6.494,6.494,6.325,6.397,8117179.0,6.56,6.409,6.719,0.169,0.561,0.387,0.444,0.097,-0.559,0.387,0.407,27288170.0,11526876.0,10766636.0,6.605,6.7,6.762,-0.02522475878546151,0
2001-03-06T05:00:00.000000+0000,6.466,6.593,6.431,6.481,8301612.0,6.397,6.56,6.409,0.162,0.169,0.561,0.387,-0.015,0.097,-0.559,0.387,8117179.0,27288170.0,11526876.0,6.501,6.611,6.704,0.01312677641459424,1
2001-03-07T05:00:00.000000+0000,6.374,6.436,6.142,6.194,10177058.0,6.481,6.397,6.56,0.294,0.162,0.169,0.561,0.18,-0.015,0.097,-0.559,8301612.0,8117179.0,27288170.0,6.491,6.573,6.668,-0.045351758316535186,0
2001-03-08T05:00:00.000000+0000,6.255,6.439,6.233,6.404,6142566.0,6.194,6.481,6.397,0.206,0.294,0.162,0.169,-0.149,0.18,-0.015,0.097,10177058.0,8301612.0,8117179.0,6.343,6.462,6.593,0.03332523094723437,1
2001-03-09T05:00:00.000000+0000,6.369,6.507,6.276,6.339,7982793.0,6.404,6.194,6.481,0.231,0.206,0.294,0.162,0.03,-0.149,0.18,-0.015,6142566.0,10177058.0,8301612.0,6.373,6.445,6.563,-0.010170157227708195,0
2001-03-12T05:00:00.000000+0000,6.269,6.579,6.26,6.324,8570649.0,6.339,6.404,6.194,0.318,0.231,0.206,0.294,-0.055,0.03,-0.149,0.18,7982793.0,6142566.0,10177058.0,6.356,6.414,6.527,-0.0024468922048129942,0
2001-03-13T05:00:00.000000+0000,6.288,6.353,6.191,6.329,7598436.0,6.324,6.339,6.404,0.162,0.318,0.231,0.206,-0.041,-0.055,0.03,-0.149,8570649.0,7982793.0,6142566.0,6.34,6.387,6.495,0.0008903075035558975,1
2001-03-14T05:00:00.000000+0000,5.987,6.191,5.776,5.932,13652426.0,6.329,6.324,6.339,0.416,0.162,0.318,0.231,0.055,-0.041,-0.055,0.03,7598436.0,8570649.0,7982793.0,6.334,6.37,6.468,-0.06482038619253573,0
2001-03-15T05:00:00.000000+0000,6.057,6.064,5.895,6.032,11411556.0,5.932,6.329,6.324,0.169,0.416,0.162,0.318,0.025,0.055,-0.041,-0.055,13652426.0,7598436.0,8570649.0,6.133,6.242,6.383,0.01671969190846696,1
2001-03-16T05:00:00.000000+0000,5.931,6.002,5.874,5.936,14421935.0,6.032,5.932,6.329,0.128,0.169,0.416,0.162,-0.006,0.025,0.055,-0.041,11411556.0,13652426.0,7598436.0,6.083,6.18,6.327,-0.016007172997114596,0
2001-03-19T05:00:00.000000+0000,5.909,6.17,5.878,6.066,7198191.0,5.936,6.032,5.932,0.292,0.128,0.169,0.416,-0.156,-0.006,0.025,0.055,14421935.0,11411556.0,13652426.0,6.009,6.109,6.265,0.02159694398483756,1
2001-03-20T05:00:00.000000+0000,6.052,6.076,5.759,5.761,7336416.0,6.066,5.936,6.032,0.317,0.292,0.128,0.169,0.29,-0.156,-0.006,0.025,7198191.0,14421935.0,11411556.0,6.038,6.096,6.233,-0.05146492608067613,0
2001-03-21T05:00:00.000000+0000,5.663,5.753,5.564,5.652,9430720.0,5.761,6.066,5.936,0.189,0.317,0.292,0.128,0.011,0.29,-0.156,-0.006,7336416.0,7198191.0,14421935.0,5.9,5.998,6.158,-0.01925503485029296,0
2001-03-22T05:00:00.000000+0000,5.652,5.747,5.595,5.707,13046696.0,5.652,5.761,6.066,0.152,0.189,0.317,0.292,-0.055,0.011,0.29,-0.156,9430720.0,7336416.0,7198191.0,5.776,5.897,6.078,0.009674404393830662,1
2001-03-23T05:00:00.000000+0000,5.649,5.897,5.604,5.897,10226179.0,5.707,5.652,5.761,0.293,0.152,0.189,0.317,-0.248,-0.055,0.011,0.29,13046696.0,9430720.0,7336416.0,5.741,5.841,6.019,0.03278141290005811,1
2001-03-26T05:00:00.000000+0000,5.923,5.945,5.705,5.811,11448628.0,5.897,5.707,5.652,0.239,0.293,0.152,0.189,0.113,-0.248,-0.055,0.011,10226179.0,13046696.0,9430720.0,5.819,5.857,5.999,-0.0146795749101301,0
2001-03-27T05:00:00.000000+0000,5.839,6.24,5.809,6.184,10574391.0,5.811,5.897,5.707,0.431,0.239,0.293,0.152,-0.345,0.113,-0.248,-0.055,11448628.0,10226179.0,13046696.0,5.815,5.844,5.969,0.06226284438226369,1
2001-03-28T05:00:00.000000+0000,6.093,6.128,5.885,5.943,9139440.0,6.184,5.811,5.897,0.242,0.431,0.239,0.293,0.149,-0.345,0.113,-0.248,10574391.0,11448628.0,10226179.0,5.999,5.943,6.003,-0.03973057462688091,0
2001-03-29T05:00:00.000000+0000,5.846,6.225,5.823,6.125,8275132.0,5.943,6.184,5.811,0.401,0.242,0.431,0.239,-0.279,0.149,-0.345,0.113,9139440.0,10574391.0,11448628.0,5.971,5.943,5.994,0.03011719744918083,1
2001-03-30T05:00:00.000000+0000,6.146,6.287,6.062,6.287,7760229.0,6.125,5.943,6.184,0.225,0.401,0.242,0.431,-0.141,-0.279,0.149,-0.345,8275132.0,9139440.0,10574391.0,6.048,5.997,6.015,0.02610573647780901,1
2001-04-02T04:00:00.000000+0000,6.287,6.346,6.076,6.164,7705150.0,6.287,6.125,5.943,0.27,0.225,0.401,0.242,0.123,-0.141,-0.279,0.149,7760229.0,8275132.0,9139440.0,6.168,6.082,6.058,-0.01968607088782684,0
2001-04-03T04:00:00.000000+0000,6.249,6.249,6.008,6.074,8790433.0,6.164,6.287,6.125,0.241,0.27,0.225,0.401,0.175,0.123,-0.141,-0.279,7705150.0,7760229.0,8275132.0,6.166,6.106,6.075,-0.014733389521666187,0
2001-04-04T04:00:00.000000+0000,6.057,6.201,6.029,6.195,7932481.0,6.074,6.164,6.287,0.172,0.241,0.27,0.225,-0.138,0.175,0.123,-0.141,8790433.0,7705150.0,7760229.0,6.12,6.097,6.075,0.019748642596655142,1
2001-04-05T04:00:00.000000+0000,6.24,6.302,6.1,6.26,11183166.0,6.195,6.074,6.164,0.203,0.172,0.241,0.27,-0.02,-0.138,0.175,0.123,7932481.0,8790433.0,7705150.0,6.158,6.125,6.094,0.010404645070612464,1
2001-04-06T04:00:00.000000+0000,6.303,6.303,5.949,6.146,9445019.0,6.26,6.195,6.074,0.353,0.203,0.172,0.241,0.156,-0.02,-0.138,0.175,11183166.0,7932481.0,8790433.0,6.209,6.165,6.12,-0.018331247274406673,0
2001-04-09T04:00:00.000000+0000,6.083,6.2,6.02,6.154,7628358.0,6.146,6.26,6.195,0.18,0.353,0.203,0.172,-0.071,0.156,-0.02,-0.138,9445019.0,11183166.0,7932481.0,6.178,6.16,6.125,0.001154104010243985,1
2001-04-10T04:00:00.000000+0000,6.175,6.227,6.046,6.102,8995786.0,6.154,6.146,6.26,0.182,0.18,0.353,0.203,0.072,-0.071,0.156,-0.02,7628358.0,9445019.0,11183166.0,6.166,6.158,6.129,-0.00833927600228334,0
2001-04-11T04:00:00.000000+0000,5.99,6.019,5.806,5.848,11982200.0,6.102,6.154,6.146,0.213,0.182,0.18,0.353,0.142,0.072,-0.071,0.156,8995786.0,7628358.0,9445019.0,6.134,6.142,6.125,-0.04252866850064813,0
2001-04-12T04:00:00.000000+0000,5.827,5.888,5.699,5.846,10179706.0,5.848,6.102,6.154,0.189,0.213,0.182,0.18,-0.018,0.142,0.072,-0.071,11982200.0,8995786.0,7628358.0,5.991,6.056,6.081,-0.0004859774323698243,0
2001-04-16T04:00:00.000000+0000,5.934,5.989,5.864,5.96,7024217.0,5.846,5.848,6.102,0.125,0.189,0.213,0.182,-0.027,-0.018,0.142,0.072,10179706.0,11982200.0,8995786.0,5.918,5.994,6.043,0.01947890948270699,1
2001-04-17T04:00:00.000000+0000,5.934,6.154,5.926,6.128,7468552.0,5.96,5.846,5.848,0.227,0.125,0.189,0.213,-0.194,-0.027,-0.018,0.142,7024217.0,10179706.0,11982200.0,5.939,5.984,6.03,0.027714378619061588,1
2001-04-18T04:00:00.000000+0000,6.033,6.188,5.861,5.925,13454356.0,6.128,5.96,5.846,0.326,0.227,0.125,0.189,0.108,-0.194,-0.027,-0.018,7468552.0,7024217.0,10179706.0,6.034,6.026,6.046,-0.03368615614088839,0
2001-04-19T04:00:00.000000+0000,5.905,5.941,5.811,5.87,9736564.0,5.925,6.128,5.96,0.129,0.326,0.227,0.125,0.035,0.108,-0.194,-0.027,13454356.0,7468552.0,7024217.0,5.979,5.997,6.027,-0.0093876099382517,0
2001-04-20T04:00:00.000000+0000,5.87,5.897,5.657,5.678,12529674.0,5.87,5.925,6.128,0.24,0.129,0.326,0.227,0.192,0.035,0.108,-0.194,9736564.0,13454356.0,7468552.0,5.924,5.959,6.002,-0.03319275776177443,0
2001-04-23T04:00:00.000000+0000,5.607,5.685,5.448,5.572,15068179.0,5.678,5.87,5.925,0.237,0.24,0.129,0.326,0.035,0.192,0.035,0.108,12529674.0,9736564.0,13454356.0,5.801,5.877,5.95,-0.01892808691153773,0
2001-04-24T04:00:00.000000+0000,5.564,5.702,5.564,5.635,7645041.0,5.572,5.678,5.87,0.138,0.237,0.24,0.129,-0.071,0.035,0.192,0.035,15068179.0,12529674.0,9736564.0,5.686,5.788,5.89,0.011399417726305776,1
2001-04-25T04:00:00.000000+0000,5.607,5.836,5.607,5.79,10321772.0,5.635,5.572,5.678,0.229,0.138,0.237,0.24,-0.183,-0.071,0.035,0.192,7645041.0,15068179.0,12529674.0,5.661,5.743,5.849,0.02708635517797591,1
2001-04-26T04:00:00.000000+0000,5.799,5.898,5.742,5.809,8546817.0,5.79,5.635,5.572,0.156,0.229,0.138,0.237,-0.01,-0.183,-0.071,0.035,10321772.0,7645041.0,15068179.0,5.726,5.757,5.84,0.0031815107006443197,1
